Customer ID;Gender;Age; Income (USD/Month) 
37580;Female;19; $5.922,00 
36900;Male;31; $9.016,00 
37260;Male;30; $23.112,00 
37674;Male;22; $5.889,00 
37939;Female;53; $8.438,00 
37040;Male;37; $20.045,00 
37688;Male;30; $17.393,00 
38257;Male;54; $2.916,00 
36228;Male;61; $3.618,00 
38432;Female;20; $5.965,00 
36628;Male;31; $23.689,00 
36168;Male;38; $11.972,00 
37423;Female;40; $8.893,00 
14987;Male;54; $28.576,00 
13974;Female;23; $23.636,00 
12257;Male;29; $22.461,00 
12807;Male;24; $6.906,00 
14504;Male;65; $23.981,00 
13845;Female;29; $20.640,00 
12122;Female;21; $23.857,00 
13276;Male;63; $16.510,00 
14617;Male;33; $8.221,00 
12562;Male;27; $8.605,00 
14025;Male;59; $18.370,00 
12902;Male;23; $9.802,00 
12969;Female;40; $4.526,00 
14179;Female;19; $24.712,00 
14379;Female;59; $14.305,00 
12783;Male;25; $17.386,00 
12667;Female;27; $12.363,00 
14753;Male;33; $28.701,00 
13941;Male;30; $15.907,00 
14149;Male;57; $15.486,00 
41747;Female;30; $21.979,00 
41692;Male;18; $21.239,00 
39196;Male;38; $10.329,00 
41779;Male;29; $16.988,00 
40092;Female;50; $32.961,00 
51680;Female;22; $13.776,00 
53550;Male;38; $22.967,00 
52404;Male;28; $12.374,00 
52081;Male;29; $21.226,00 
51466;Female;32; $9.280,00 
52342;Female;20; $22.999,00 
51925;Male;50; $10.180,00 
53302;Male;21; $5.790,00 
53354;Female;57; $6.836,00 
51096;Male;37; $21.306,00 
52199;Male;33; $22.462,00 
51440;Female;34; $8.254,00 
53472;Female;26; $10.682,00 
52589;Male;41; $24.383,00 
51538;Female;49; $16.156,00 
51943;Male;59; $14.297,00 
53396;Male;39; $5.756,00 
53198;Male;33; $21.045,00 
51828;Female;54; $19.582,00 
51973;Female;28; $2.738,00 
52540;Female;19; $16.628,00 
53160;Female;39; $11.644,00 
53206;Male;53; $18.534,00 
52419;Female;18; $8.493,00 
52287;Male;41; $14.760,00 
51783;Male;40; $10.192,00 
53178;Male;61; $12.103,00 
53245;Male;20; $4.626,00 
53901;Male;51; $18.890,00 
52328;Female;38; $22.272,00 
52000;Male;61; $17.440,00 
53369;Female;29; $20.078,00 
52716;Female;35; $9.474,00 
53431;Female;49; $29.426,00 
51116;Male;33; $34.224,00 
53019;Male;21; $18.978,00 
51432;Male;24; $7.171,00 
51726;Female;26; $5.522,00 
53399;Male;65; $19.152,00 
53422;Female;22; $9.877,00 
53370;Female;18; $24.912,00 
53338;Female;24; $7.764,00 
51475;Female;23; $14.626,00 
52719;Female;35; $28.047,00 
51635;Male;29; $29.292,00 
52062;Male;20; $12.568,00 
51963;Male;30; $29.586,00 
51053;Female;18; $15.236,00 
51984;Female;65; $17.282,00 
53629;Female;38; $11.008,00 
53263;Female;30; $9.052,00 
53436;Female;64; $7.120,00 
53392;Female;51; $23.991,00 
52271;Female;33; $22.234,00 
53853;Male;35; $6.833,00 
51666;Female;23; $5.786,00 
53207;Male;20; $13.935,00 
27188;Female;19; $22.068,00 
28360;Male;52; $13.707,00 
28022;Female;19; $5.621,00 
29614;Female;23; $10.013,00 
29078;Male;34; $20.454,00 
27832;Female;42; $17.995,00 
27617;Female;39; $10.003,00 
34389;Male;40; $2.341,00 
33607;Female;39; $20.423,00 
33825;Male;27; $9.930,00 
34179;Female;18; $23.329,00 
35649;Male;36; $19.497,00 
35709;Female;26; $6.378,00 
59558;Male;41; $18.286,00 
59381;Male;26; $13.349,00 
57084;Female;27; $14.287,00 
58386;Female;36; $7.355,00 
58065;Male;28; $4.732,00 
57836;Male;39; $6.198,00 
59861;Male;23; $19.231,00 
58451;Female;30; $17.887,00 
57974;Male;60; $14.705,00 
5901;Male;22; $12.909,00 
3686;Male;44; $3.215,00 
4320;Female;49; $9.801,00 
4720;Female;34; $22.358,00 
4068;Female;30; $12.925,00 
3411;Female;19; $12.047,00 
3152;Male;42; $17.339,00 
5332;Male;49; $13.667,00 
26939;Male;41; $14.594,00 
25676;Male;32; $2.089,00 
26736;Female;47; $23.763,00 
30807;Male;36; $25.615,00 
32304;Female;24; $18.744,00 
32436;Female;34; $16.927,00 
31419;Female;39; $25.636,00 
32269;Male;21; $2.429,00 
30579;Male;51; $8.697,00 
7849;Female;23; $24.260,00 
8840;Male;35; $15.696,00 
7745;Male;27; $20.980,00 
7456;Female;30; $24.857,00 
8707;Male;21; $10.692,00 
7840;Female;38; $32.943,00 
7659;Male;40; $21.906,00 
6748;Male;34; $10.169,00 
6995;Male;55; $18.512,00 
8508;Male;26; $29.694,00 
8235;Male;63; $34.914,00 
8425;Male;29; $22.942,00 
6919;Female;38; $19.827,00 
6188;Male;31; $17.907,00 
8011;Male;28; $14.147,00 
7846;Female;54; $19.674,00 
8548;Female;32; $15.287,00 
6123;Male;32; $30.980,00 
7489;Male;19; $6.080,00 
8155;Female;24; $18.970,00 
6267;Female;24; $13.992,00 
7404;Male;37; $14.381,00 
6043;Female;45; $16.282,00 
7039;Female;37; $10.443,00 
7948;Male;24; $28.133,00 
8020;Female;31; $5.469,00 
7898;Male;33; $15.534,00 
7391;Female;19; $6.943,00 
7167;Female;26; $10.462,00 
7139;Female;51; $22.570,00 
6577;Male;25; $3.555,00 
8581;Male;51; $19.430,00 
7614;Female;51; $10.827,00 
7987;Female;39; $12.810,00 
11459;Female;59; $24.360,00 
10918;Female;19; $8.557,00 
10844;Male;24; $2.558,00 
9259;Female;33; $17.410,00 
56662;Female;19; $18.160,00 
56375;Male;43; $18.413,00 
55937;Female;58; $3.789,00 
56599;Male;37; $17.371,00 
54259;Female;40; $18.911,00 
55726;Male;21; $10.582,00 
55089;Male;26; $14.911,00 
55662;Male;18; $31.986,00 
56020;Male;38; $5.220,00 
56879;Male;57; $16.225,00 
54635;Male;51; $14.360,00 
54607;Male;59; $12.672,00 
1045;Female;26; $3.772,00 
1513;Male;37; $6.085,00 
16792;Female;28; $15.862,00 
15209;Male;45; $14.586,00 
15635;Female;33; $20.218,00 
15051;Male;23; $5.823,00 
21019;Female;40; $14.454,00 
23654;Male;38; $26.692,00 
21995;Female;44; $9.380,00 
22055;Male;23; $5.914,00 
22888;Female;36; $11.629,00 
22862;Male;34; $22.207,00 
49817;Female;21; $9.002,00 
50277;Male;27; $26.862,00 
48608;Female;18; $10.600,00 
45350;Male;33; $15.074,00 
46385;Female;62; $10.006,00 
45143;Male;25; $10.193,00 
45452;Male;45; $23.651,00 
45090;Male;35; $8.201,00 
45684;Male;24; $3.082,00 
47074;Female;24; $7.467,00 
47953;Female;25; $3.758,00 
45798;Male;35; $3.228,00 
47052;Male;36; $2.608,00 
19989;Female;26; $9.841,00 
19422;Male;34; $5.809,00 
19914;Female;46; $2.649,00 
18273;Male;18; $14.855,00 
19639;Male;28; $6.464,00 
20236;Female;24; $18.807,00 
20681;Female;54; $19.470,00 
18202;Male;23; $22.577,00 
18400;Male;28; $13.817,00 
19054;Female;59; $24.714,00 
18472;Male;42; $14.518,00 
20403;Male;52; $2.571,00 
20417;Female;50; $13.852,00 
18416;Female;19; $24.268,00 
19912;Female;23; $17.766,00 
20993;Female;34; $12.903,00 
18032;Female;49; $20.555,00 
19861;Male;50; $22.582,00 
19026;Male;23; $18.406,00 
18251;Female;18; $6.609,00 
19641;Male;40; $17.222,00 
19928;Male;31; $7.375,00 
19580;Male;33; $15.558,00 
19513;Male;26; $29.177,00 
19236;Male;26; $8.653,00 
20436;Female;50; $17.086,00 
18476;Male;18; $11.125,00 
18501;Female;35; $15.592,00 
19134;Male;40; $28.603,00 
18084;Female;32; $29.746,00 
18391;Male;57; $20.710,00 
20242;Male;26; $11.015,00 
42293;Male;18; $10.356,00 
42179;Female;19; $2.112,00 
42225;Female;33; $17.737,00 
44856;Male;26; $15.735,00 
44918;Male;22; $11.382,00 
43838;Female;29; $11.488,00 
43398;Female;36; $9.372,00 
42049;Male;27; $7.995,00 
43339;Male;19; $11.402,00 
43829;Female;40; $12.289,00 
43245;Male;18; $11.545,00 
42912;Male;19; $11.721,00 
43195;Male;26; $6.646,00 
44865;Female;23; $18.396,00 
42010;Male;29; $5.752,00 
42799;Female;29; $4.413,00 
36737;Male;35; $24.026,00 
36906;Female;30; $28.078,00 
37083;Female;42; $2.563,00 
36901;Male;23; $16.658,00 
36939;Male;38; $21.405,00 
37776;Male;30; $20.851,00 
37602;Male;20; $26.780,00 
38925;Male;59; $14.889,00 
38267;Male;21; $15.116,00 
38373;Male;20; $4.680,00 
38001;Male;30; $23.729,00 
37871;Male;29; $14.566,00 
38050;Female;20; $15.251,00 
37300;Female;26; $11.521,00 
14605;Male;18; $12.989,00 
12372;Female;55; $4.682,00 
13808;Female;30; $20.519,00 
12367;Male;18; $2.488,00 
13581;Male;24; $15.193,00 
12757;Male;40; $2.144,00 
13015;Male;34; $9.911,00 
14101;Male;27; $21.047,00 
12738;Female;32; $14.999,00 
12278;Male;36; $9.815,00 
12200;Female;52; $2.236,00 
13154;Male;40; $14.807,00 
14011;Male;55; $14.449,00 
12726;Female;57; $12.928,00 
13239;Male;24; $21.863,00 
14176;Male;19; $27.901,00 
41274;Female;33; $11.753,00 
41769;Male;27; $3.993,00 
41241;Male;36; $9.205,00 
39686;Female;24; $8.032,00 
52692;Female;40; $23.634,00 
52704;Female;62; $19.604,00 
53205;Female;36; $3.393,00 
29470;Male;27; $22.474,00 
29787;Male;36; $3.907,00 
29489;Male;19; $16.093,00 
27430;Female;33; $2.956,00 
29149;Male;53; $6.570,00 
28256;Male;35; $22.650,00 
27795;Female;61; $11.983,00 
28139;Female;33; $21.590,00 
27858;Male;35; $13.421,00 
28045;Female;38; $13.030,00 
28953;Female;37; $15.306,00 
28399;Female;47; $20.078,00 
29682;Male;60; $24.155,00 
29724;Male;32; $27.944,00 
29213;Female;33; $4.589,00 
29207;Female;30; $2.908,00 
28259;Female;53; $17.290,00 
27138;Male;28; $13.706,00 
28697;Male;29; $14.069,00 
27212;Male;26; $14.250,00 
28967;Male;34; $9.003,00 
27519;Male;59; $20.604,00 
34866;Female;19; $27.432,00 
35403;Male;36; $11.871,00 
35688;Female;26; $20.293,00 
34976;Male;47; $2.437,00 
35001;Male;38; $34.407,00 
34195;Female;37; $7.724,00 
35562;Female;31; $7.157,00 
34069;Male;23; $13.487,00 
33019;Female;21; $22.699,00 
58206;Female;32; $6.179,00 
59906;Male;63; $16.550,00 
57894;Female;50; $5.159,00 
58657;Female;30; $13.784,00 
59131;Female;63; $32.622,00 
57816;Male;35; $5.029,00 
59574;Male;61; $28.441,00 
59057;Male;58; $17.468,00 
58202;Male;25; $17.191,00 
59273;Female;64; $34.688,00 
58799;Male;38; $13.843,00 
59350;Female;34; $9.051,00 
59200;Male;21; $26.380,00 
59193;Female;34; $26.048,00 
58684;Male;30; $17.205,00 
57311;Male;33; $13.739,00 
58387;Female;32; $20.251,00 
57178;Male;37; $24.680,00 
59806;Male;39; $30.134,00 
57644;Male;36; $11.983,00 
58667;Female;32; $22.662,00 
59660;Female;24; $34.959,00 
59986;Female;63; $31.348,00 
59492;Male;62; $17.698,00 
58030;Female;20; $27.265,00 
57482;Female;29; $21.888,00 
59183;Female;63; $5.520,00 
59645;Male;56; $30.864,00 
59854;Male;39; $16.959,00 
59004;Female;36; $25.727,00 
57985;Female;18; $26.148,00 
57466;Female;51; $2.912,00 
59276;Female;32; $9.560,00 
59616;Female;34; $25.145,00 
57467;Male;34; $10.698,00 
57034;Male;34; $20.243,00 
57953;Male;20; $10.321,00 
57013;Female;36; $7.082,00 
58060;Male;28; $7.202,00 
58893;Male;31; $21.467,00 
58735;Female;48; $6.686,00 
59769;Female;62; $9.551,00 
57184;Male;25; $20.648,00 
57367;Male;37; $13.038,00 
58687;Female;26; $3.785,00 
57647;Male;47; $4.259,00 
59939;Male;23; $5.888,00 
59487;Male;25; $17.675,00 
57606;Female;32; $11.998,00 
59345;Male;24; $13.973,00 
3320;Male;65; $18.610,00 
3635;Female;29; $29.299,00 
3936;Female;62; $18.888,00 
4595;Female;26; $14.104,00 
3462;Female;61; $16.950,00 
3802;Male;39; $15.815,00 
4805;Male;51; $10.668,00 
4435;Male;35; $23.360,00 
4171;Female;64; $17.248,00 
5326;Male;46; $10.920,00 
5732;Female;33; $6.358,00 
5890;Female;58; $31.338,00 
3861;Male;24; $10.273,00 
3468;Male;34; $24.962,00 
3822;Male;21; $31.482,00 
5011;Female;18; $24.367,00 
5431;Female;19; $13.334,00 
4437;Female;30; $7.915,00 
3193;Male;27; $13.777,00 
5897;Male;24; $9.264,00 
4148;Male;34; $8.411,00 
4055;Male;29; $17.001,00 
4423;Female;19; $11.559,00 
3608;Male;21; $18.331,00 
4611;Male;31; $34.738,00 
3810;Male;64; $15.791,00 
3284;Female;19; $16.512,00 
24443;Male;53; $16.891,00 
26212;Male;50; $13.404,00 
25820;Male;19; $13.882,00 
25926;Female;49; $4.846,00 
24597;Female;25; $8.603,00 
26519;Female;34; $24.003,00 
25989;Female;39; $8.391,00 
24574;Male;37; $30.027,00 
26646;Male;29; $5.746,00 
25593;Female;18; $12.749,00 
26464;Male;19; $10.235,00 
26089;Male;19; $13.593,00 
25134;Female;23; $32.311,00 
25610;Male;18; $14.588,00 
24189;Male;32; $24.124,00 
25498;Male;21; $33.543,00 
25808;Female;37; $3.264,00 
24298;Male;28; $4.689,00 
26405;Female;53; $13.668,00 
24615;Male;19; $30.063,00 
25230;Male;22; $4.384,00 
25280;Male;36; $13.909,00 
32540;Male;19; $18.079,00 
32185;Male;37; $6.717,00 
32950;Male;63; $5.724,00 
31827;Male;22; $15.425,00 
32754;Female;37; $14.597,00 
31111;Male;29; $2.423,00 
30151;Female;50; $6.878,00 
32197;Female;40; $12.986,00 
8685;Male;40; $34.967,00 
7192;Male;26; $4.305,00 
8559;Male;63; $13.168,00 
7487;Female;36; $2.581,00 
7118;Female;40; $12.052,00 
6930;Female;18; $22.708,00 
7389;Female;36; $8.506,00 
7303;Female;23; $5.330,00 
7799;Female;39; $16.758,00 
8105;Male;40; $17.039,00 
8258;Male;40; $9.577,00 
6036;Female;39; $6.308,00 
7152;Male;25; $6.543,00 
6607;Male;65; $5.126,00 
8015;Male;26; $3.530,00 
6469;Male;49; $10.144,00 
7515;Male;33; $14.291,00 
8301;Female;55; $16.174,00 
7908;Male;25; $2.623,00 
7876;Female;30; $11.795,00 
6743;Female;62; $21.142,00 
8219;Male;37; $7.795,00 
7486;Female;33; $28.306,00 
8044;Male;26; $16.548,00 
6347;Male;39; $8.025,00 
8493;Female;22; $19.112,00 
7350;Female;29; $11.111,00 
6568;Male;64; $4.242,00 
6792;Female;18; $16.549,00 
6424;Male;26; $6.438,00 
8321;Female;49; $10.583,00 
6272;Male;64; $2.506,00 
7193;Male;25; $9.600,00 
7546;Male;32; $11.753,00 
8914;Female;32; $18.812,00 
8437;Female;19; $3.008,00 
6380;Male;59; $33.577,00 
7761;Male;38; $22.819,00 
7279;Male;22; $19.156,00 
6459;Female;47; $29.918,00 
6622;Male;29; $8.994,00 
10257;Female;21; $22.326,00 
10004;Male;64; $19.013,00 
11450;Male;20; $13.613,00 
11919;Male;39; $18.834,00 
10883;Male;43; $4.145,00 
10202;Female;40; $11.432,00 
11667;Female;43; $10.759,00 
11972;Male;22; $23.107,00 
9610;Female;61; $16.940,00 
56746;Male;29; $7.818,00 
55027;Male;28; $18.899,00 
56028;Female;43; $14.784,00 
54084;Female;39; $18.325,00 
54114;Male;40; $9.524,00 
54633;Female;35; $8.222,00 
56072;Male;31; $10.551,00 
2725;Male;31; $7.233,00 
2197;Female;40; $25.961,00 
841;Female;29; $10.531,00 
2290;Male;18; $6.526,00 
1996;Male;23; $24.398,00 
2886;Female;30; $9.492,00 
1079;Male;35; $19.421,00 
760;Male;29; $6.123,00 
1400;Male;22; $19.260,00 
2642;Female;20; $20.881,00 
62;Male;25; $26.144,00 
2271;Male;29; $20.003,00 
1223;Male;45; $10.301,00 
532;Female;25; $17.743,00 
2899;Male;35; $24.971,00 
1136;Female;20; $3.149,00 
34;Female;24; $16.935,00 
1645;Male;22; $11.685,00 
892;Female;25; $16.371,00 
782;Female;37; $10.828,00 
2065;Male;21; $5.190,00 
216;Female;47; $15.763,00 
1323;Male;28; $10.924,00 
200;Female;21; $15.696,00 
694;Female;24; $17.093,00 
1860;Male;18; $16.324,00 
1411;Female;39; $14.688,00 
461;Male;30; $17.260,00 
1739;Female;33; $11.240,00 
1185;Female;22; $7.085,00 
17716;Female;38; $15.655,00 
15323;Male;51; $17.866,00 
17748;Female;36; $28.463,00 
15908;Male;53; $23.378,00 
16385;Female;30; $17.077,00 
15873;Female;59; $12.770,00 
15829;Female;32; $8.387,00 
16763;Male;20; $11.874,00 
17704;Female;35; $12.387,00 
17994;Female;28; $3.762,00 
17261;Female;64; $7.262,00 
17798;Male;34; $12.640,00 
16706;Male;61; $15.517,00 
21772;Male;37; $5.498,00 
23599;Female;32; $24.409,00 
23148;Female;27; $7.986,00 
22752;Male;61; $15.277,00 
23491;Female;23; $21.502,00 
21262;Male;24; $6.119,00 
23727;Male;32; $5.787,00 
50902;Male;28; $7.801,00 
49829;Male;38; $20.216,00 
49496;Female;20; $22.103,00 
47925;Male;28; $27.773,00 
46267;Male;64; $19.063,00 
45178;Female;28; $9.090,00 
47719;Male;32; $14.244,00 
19575;Male;21; $14.210,00 
19757;Female;29; $17.409,00 
18162;Male;18; $20.444,00 
20587;Female;20; $8.240,00 
20622;Male;20; $9.632,00 
19818;Male;20; $16.418,00 
19141;Female;18; $7.260,00 
20717;Male;38; $13.585,00 
18588;Male;43; $6.602,00 
19956;Male;27; $15.537,00 
20152;Male;22; $31.920,00 
20763;Male;38; $7.212,00 
19619;Male;53; $19.747,00 
19164;Female;32; $21.533,00 
19341;Male;23; $31.661,00 
18250;Male;33; $10.428,00 
20678;Female;34; $22.710,00 
19095;Female;46; $19.843,00 
18103;Male;39; $13.325,00 
18277;Female;20; $10.000,00 
19998;Male;21; $9.541,00 
18521;Female;37; $20.022,00 
20083;Male;29; $29.337,00 
19862;Male;20; $9.989,00 
18175;Female;40; $21.230,00 
20761;Male;24; $7.018,00 
43306;Male;62; $16.352,00 
44260;Female;33; $9.931,00 
42835;Male;36; $16.447,00 
44518;Male;30; $12.745,00 
42380;Female;43; $5.297,00 
42320;Female;25; $16.244,00 
42944;Female;40; $19.423,00 
44501;Female;39; $2.121,00 
43222;Female;36; $19.302,00 
43370;Male;18; $8.207,00 
44273;Female;34; $7.314,00 
42363;Female;38; $24.467,00 
43694;Male;22; $23.529,00 
43133;Female;52; $9.769,00 
43341;Female;29; $18.327,00 
43101;Female;38; $16.784,00 
43551;Male;25; $2.148,00 
44070;Female;28; $5.276,00 
44371;Female;32; $2.308,00 
42629;Female;40; $5.192,00 
43890;Female;58; $21.833,00 
42624;Female;37; $6.990,00 
36913;Female;37; $9.063,00 
36064;Female;22; $30.964,00 
38179;Male;32; $20.758,00 
38748;Male;26; $11.511,00 
37196;Female;56; $12.474,00 
38074;Male;24; $5.697,00 
38565;Female;58; $17.985,00 
38418;Male;31; $11.670,00 
37931;Male;25; $17.244,00 
38857;Male;23; $8.394,00 
37332;Male;22; $9.952,00 
38298;Male;24; $21.593,00 
38081;Male;65; $2.223,00 
38515;Male;58; $5.879,00 
13917;Female;45; $7.813,00 
13930;Male;27; $23.529,00 
12488;Male;31; $34.643,00 
13410;Female;49; $10.910,00 
12808;Male;36; $33.907,00 
12383;Female;23; $23.868,00 
13084;Female;33; $33.885,00 
13475;Female;31; $10.905,00 
12916;Female;21; $21.619,00 
12729;Female;51; $10.660,00 
13325;Male;55; $30.252,00 
13295;Male;51; $12.097,00 
14653;Male;28; $16.534,00 
14026;Male;30; $18.334,00 
13099;Male;27; $19.152,00 
12064;Female;36; $14.952,00 
14688;Male;33; $8.274,00 
12991;Female;20; $21.600,00 
12797;Male;22; $18.617,00 
12507;Male;31; $2.171,00 
13766;Female;20; $23.017,00 
14131;Female;34; $7.618,00 
39332;Female;25; $22.086,00 
40164;Male;65; $8.083,00 
40735;Female;65; $12.077,00 
41732;Female;26; $7.912,00 
39542;Male;48; $15.239,00 
39412;Male;65; $18.795,00 
53546;Female;22; $12.378,00 
53465;Female;24; $12.755,00 
53688;Male;33; $24.904,00 
52769;Male;37; $4.415,00 
52383;Male;39; $8.869,00 
53928;Male;25; $7.638,00 
52591;Male;35; $6.630,00 
53270;Male;40; $34.360,00 
51644;Female;37; $22.576,00 
51236;Female;19; $15.333,00 
52177;Female;36; $2.296,00 
53717;Male;43; $8.668,00 
53588;Male;28; $3.968,00 
51709;Female;47; $14.144,00 
52138;Female;22; $10.861,00 
53328;Female;64; $18.838,00 
52648;Male;39; $9.505,00 
51294;Male;39; $8.945,00 
53269;Female;54; $15.028,00 
52378;Male;25; $22.922,00 
52740;Male;29; $31.462,00 
52355;Male;21; $15.796,00 
53002;Male;46; $11.395,00 
51705;Male;43; $21.952,00 
52608;Male;29; $14.568,00 
51690;Male;18; $22.486,00 
52345;Male;61; $10.908,00 
52942;Male;21; $26.474,00 
52385;Female;44; $23.539,00 
51240;Male;63; $9.618,00 
52474;Male;31; $10.541,00 
51286;Male;18; $6.354,00 
52045;Female;28; $13.506,00 
51213;Male;19; $7.480,00 
51239;Female;29; $29.078,00 
52590;Female;60; $15.593,00 
51077;Female;58; $34.468,00 
51002;Female;32; $12.252,00 
53173;Male;23; $11.234,00 
51104;Female;28; $12.184,00 
53678;Male;37; $15.918,00 
52818;Female;19; $17.091,00 
53040;Male;20; $6.394,00 
52055;Male;30; $7.812,00 
51954;Male;29; $23.192,00 
51752;Female;18; $23.952,00 
51894;Female;26; $23.403,00 
53527;Female;37; $21.193,00 
51336;Male;32; $14.361,00 
52483;Female;33; $2.584,00 
53723;Female;50; $21.154,00 
51360;Male;40; $15.678,00 
51347;Male;32; $17.849,00 
51512;Female;36; $9.989,00 
53675;Female;63; $14.321,00 
53954;Female;50; $12.579,00 
51245;Female;38; $22.554,00 
52827;Male;38; $22.887,00 
52278;Male;23; $14.105,00 
29953;Male;21; $10.126,00 
27769;Female;20; $12.565,00 
27103;Male;56; $6.135,00 
28249;Female;31; $12.098,00 
28237;Female;38; $31.066,00 
29904;Female;48; $29.182,00 
27424;Male;45; $16.651,00 
29356;Male;24; $24.865,00 
28217;Male;56; $6.366,00 
35873;Male;19; $11.594,00 
34295;Male;33; $6.410,00 
34950;Male;26; $21.090,00 
34156;Male;31; $6.311,00 
34893;Female;27; $20.387,00 
59789;Female;21; $2.087,00 
58237;Male;44; $8.808,00 
57005;Female;38; $5.341,00 
57792;Male;20; $18.394,00 
59842;Male;39; $5.662,00 
59055;Female;26; $13.250,00 
4980;Male;20; $10.593,00 
5747;Female;40; $2.380,00 
3879;Female;58; $2.198,00 
4418;Female;22; $9.521,00 
4081;Female;65; $12.006,00 
24040;Male;23; $8.050,00 
25104;Female;51; $9.961,00 
26273;Male;20; $14.571,00 
25630;Male;45; $22.638,00 
25594;Male;23; $18.605,00 
32631;Female;38; $25.384,00 
32700;Male;19; $24.466,00 
32912;Female;24; $14.630,00 
32199;Male;21; $23.749,00 
32896;Female;64; $26.766,00 
6991;Male;26; $21.352,00 
8438;Female;55; $9.272,00 
8410;Female;24; $15.664,00 
7897;Male;36; $11.568,00 
6022;Male;35; $11.515,00 
8545;Male;35; $8.523,00 
7707;Female;52; $5.661,00 
8160;Female;57; $24.111,00 
7428;Female;20; $16.003,00 
6264;Male;23; $5.523,00 
6079;Male;23; $12.089,00 
7984;Female;33; $23.685,00 
7910;Female;22; $22.411,00 
7328;Female;35; $15.896,00 
6683;Female;25; $3.051,00 
8562;Female;21; $26.231,00 
6781;Male;37; $5.112,00 
6001;Male;37; $30.508,00 
8313;Male;59; $7.221,00 
6592;Male;21; $8.475,00 
8059;Male;27; $5.645,00 
8428;Female;55; $12.372,00 
6160;Female;24; $14.215,00 
6461;Female;32; $29.648,00 
7626;Female;23; $22.502,00 
11080;Female;43; $9.909,00 
9140;Female;26; $25.526,00 
10122;Female;46; $15.342,00 
10706;Male;32; $11.589,00 
11562;Female;20; $14.081,00 
55687;Female;22; $29.414,00 
54533;Female;44; $2.919,00 
54697;Male;38; $11.606,00 
55351;Male;60; $9.659,00 
54591;Male;39; $23.312,00 
55329;Female;31; $22.651,00 
56290;Female;30; $10.196,00 
54131;Male;63; $13.842,00 
55093;Female;31; $14.219,00 
54472;Female;19; $6.666,00 
56826;Male;53; $13.864,00 
1088;Male;51; $22.393,00 
79;Female;34; $20.425,00 
2249;Female;52; $23.103,00 
1882;Male;57; $16.422,00 
2340;Male;40; $16.778,00 
16326;Male;36; $15.465,00 
15612;Female;24; $4.680,00 
15573;Female;22; $24.760,00 
17565;Male;30; $2.607,00 
22900;Female;29; $24.501,00 
23805;Female;62; $6.619,00 
22936;Male;34; $5.121,00 
50347;Female;38; $7.517,00 
48707;Male;33; $9.342,00 
49918;Male;37; $3.646,00 
48801;Male;58; $14.358,00 
49959;Female;22; $22.475,00 
45134;Female;51; $12.077,00 
46798;Female;38; $26.893,00 
46122;Female;39; $7.495,00 
45779;Male;30; $10.622,00 
47995;Male;22; $16.197,00 
47797;Female;37; $6.314,00 
46662;Female;33; $24.389,00 
46890;Female;19; $16.945,00 
18682;Female;20; $24.356,00 
20857;Female;52; $4.618,00 
20379;Male;24; $4.121,00 
19632;Female;61; $2.853,00 
18834;Female;63; $11.895,00 
18183;Male;22; $21.916,00 
19170;Male;22; $23.971,00 
19979;Male;33; $18.094,00 
20095;Female;35; $26.878,00 
18461;Male;42; $21.152,00 
19873;Male;39; $8.643,00 
18876;Male;34; $4.977,00 
20912;Female;47; $16.371,00 
19507;Female;29; $17.948,00 
18814;Male;22; $18.514,00 
19872;Male;35; $4.845,00 
20770;Female;28; $8.304,00 
18468;Male;57; $5.753,00 
19053;Female;45; $17.040,00 
20053;Female;39; $18.993,00 
19356;Male;26; $18.844,00 
19430;Female;23; $18.477,00 
18979;Male;62; $32.671,00 
20566;Female;22; $26.944,00 
20058;Female;27; $4.438,00 
18935;Female;25; $30.857,00 
19661;Female;65; $20.831,00 
20707;Female;29; $19.545,00 
19840;Female;43; $12.837,00 
18437;Female;21; $6.105,00 
19469;Male;25; $16.510,00 
19943;Male;40; $4.200,00 
20767;Female;36; $3.032,00 
20585;Male;40; $15.217,00 
20892;Male;18; $12.444,00 
19440;Male;19; $5.791,00 
18924;Female;62; $15.946,00 
19180;Female;36; $24.786,00 
18622;Female;64; $22.929,00 
42331;Male;20; $12.089,00 
42248;Female;49; $9.772,00 
44011;Male;36; $17.439,00 
44788;Female;24; $8.686,00 
44394;Male;57; $9.968,00 
42463;Female;55; $11.551,00 
43285;Female;49; $14.594,00 
42607;Male;36; $24.164,00 
43799;Female;37; $24.920,00 
42599;Male;29; $24.692,00 
42783;Male;33; $16.244,00 
44519;Female;20; $9.221,00 
36508;Female;20; $19.638,00 
36701;Male;38; $12.591,00 
38649;Female;25; $27.170,00 
37956;Male;50; $12.273,00 
37822;Male;62; $13.242,00 
38948;Male;24; $3.797,00 
38356;Female;39; $4.505,00 
37168;Female;38; $21.528,00 
36493;Male;31; $22.592,00 
36515;Female;39; $10.550,00 
36036;Female;18; $4.872,00 
38489;Female;25; $29.805,00 
37008;Female;39; $11.916,00 
38192;Female;30; $8.977,00 
36937;Female;22; $19.438,00 
37873;Female;26; $3.147,00 
14077;Male;37; $11.023,00 
14192;Female;28; $4.030,00 
13038;Female;38; $4.818,00 
13824;Female;57; $24.993,00 
12610;Male;37; $25.860,00 
13125;Male;38; $23.862,00 
14734;Male;27; $24.690,00 
13592;Female;23; $24.548,00 
13965;Male;64; $19.219,00 
14307;Female;22; $31.588,00 
13484;Female;54; $6.613,00 
